Smiles,docking score
COC(=O)[C@@H]1CN(C)CC[C@@H]1c1ccccc1,-3.494
COc1ccc(OC[C@@]2(c3ccccc3)C[C@H]2C(=O)Nc2ccc(C#N)cn2)cc1OC,-3.494
COc1ccccc1N1C(=O)/C(=C/c2cccc(OCc3ccc(C(=O)O)cc3)c2)SC1=S,-3.494
CCc1nc(N(C)[C@@H]2c3ccccc3C[C@@H]2OC)c(CC)nc1Oc1cc(C)ccn1,-3.494
COc1cccc2c1[C@]13CCN(C)[C@H](C2)[C@]1(OC)CCC(=O)C3,-3.494
CNc1nc(Nc2ccc(C(=O)N3CCC(C#N)CC3)cc2OC)ncc1C(F)(F)F,-3.494
CCCCC(=O)N(Cc1ccc2c(c1)OCCO2)c1cc(-c2nnn[nH]2)ccc1F,-3.494
COc1ccc(/C=C/C(=O)OCCc2ccccc2)c(OC)c1,-3.494
S=c1[nH]c2ccc(OCCN3CCN(c4ccccc4Cl)CC3)cc2[nH]1,-3.493
Cc1onc(-c2ccccc2)c1COc1ccc(C(=O)N2CC3(COC3)C2)cn1,-3.493
CCCCc1ccc(C(=O)Nc2cccnc2)cc1,-3.493
O=C1NC(CCc2ccccc2)C(O)C(Cc2ccccc2)N1Cc1ccc2[nH]ncc2c1,-3.493
Cc1c(OCCN2CCOCC2)nn(-c2ccc(Cl)c(Cl)c2)c1C,-3.493
Cn1ncc2c(NC(=O)NCc3cc(C(C)(C)C)nn3-c3cccc(Cl)c3)cccc21,-3.493
CC(C)(O)c1nc2c(N3CCOCC3)nc(-c3cnc(N)nc3)nc2n1CCO,-3.493
O=S(=O)(c1ccccc1)n1ccc2c(-c3ccccc3)cccc21,-3.493
C1=C(c2cncnc2)CC2CNCC1C2,-3.493
O=C1NC(=O)C(c2nn(CCCN3CCOCC3)c3ccccc23)=C1c1cn(-c2ccc3ccccc3c2)c2ccccc12,-3.493
CCCc1nn(Cc2ccc(NC(=O)c3ccc4ccccc4c3)cc2)c(C(C)C)c1CC(=O)O,-3.493
Cn1c(=O)c2c(nc3n2CCN(c2cccc(Cl)c2)C3)n(C)c1=O,-3.493
Cc1ccc(-c2n[nH]c(CC3CCCCC3)n2)cc1S(=O)(=O)N1CCOCC1,-3.492
COc1cc(OC)cc(-c2nc(C(F)(F)F)ccc2CNC(=O)C(C)c2ccc(NS(C)(=O)=O)c(F)c2)c1,-3.492
CCOC(=O)C1=C(C)Nc2nc3ccccc3n2C1c1ccns1,-3.492
Cc1nc(N)nc(-c2cccnc2Nc2ccc(NC(=O)NC(C)C)nc2)n1,-3.492
O=C(c1c(F)cccc1-n1nccn1)N1CC[C@H]2CN(c3nccc(C(F)(F)F)n3)[C@H]2C1,-3.492
O=C1N(Cc2cccc(O)c2)C(Cc2ccccc2)C(O)C(C(F)Cc2ccccc2)N1Cc1cccc(O)c1,-3.492
COC(=O)/C=C/CNC(=O)CN1C(=O)[C@@H](COC(=O)Nc2ccc(OC)cc2)N=C(c2ccccc2)c2ccccc21,-3.492
O=C(Cc1ccc(C(F)(F)F)cc1)N1CCc2ccccc2[C@H]1CN1CCCC1,-3.491
CCNc1nc(Nc2cc(F)c(C(=O)N(C)CCOC)cc2OC)ncc1C(F)(F)F,-3.491
O=S(=O)([C@@H]1CC[C@@H](c2ccc(Cl)cc2Cl)N(c2ccc(Cl)cc2)C1)N1CCCCC1,-3.491
O=C(c1ccc(-c2ccc(=O)n(-c3ccc(F)cc3)n2)cc1)N1CCC[C@H]1CN1CCCC1,-3.491
CCCCCn1cc(C(=O)Cc2ccccc2F)c2ccccc21,-3.491
CNC(=O)CCc1cccc2ccc(OC)nc12,-3.491
Oc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]4(O)CC[C@@]12C=N[C@@H]([C@]1(O)CC[C@@]3(O)[C@H]4Cc5ccc(O)c6c5[C@@]3(CCN4CC3CC3)[C@H]1O6)O2,-3.491
O=C(c1cccc(F)c1-c1ncccn1)N1C2CCC1C(Nc1nccn3c(Br)cnc13)C2,-3.491
C[C@@H]1CCC[C@H](N2CCC(c3cc(Cl)ccc3-n3cccn3)=CC2=O)c2cc(ccn2)-c2c(cnn2C)NC1=O,-3.491
Cn1nnc(C2CC3(c4ccccc4)NC2CCC3OCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,-3.491
CNc1nc(Nc2cc(F)c(C(=O)N3CCC(OC)C3)cc2OC)ncc1C(F)(F)F,-3.491
CO[C@@]12CC[C@H](N[C@@H](CC(N)=O)C(=O)O)[C@@H]3Oc4c(O)ccc5c4[C@@]31CCN(C)[C@@H]2C5,-3.491
COc1cnc2c(NCc3nnc4ccc(-c5cc(F)cc(F)c5)nn34)ccnc2c1,-3.491
CCC(=O)NCc1cc2c(OC)cccc2n1S(=O)(=O)c1ccccc1,-3.491
CC[C@H](NC(=O)[C@@H]1C[C@@H](OCc2ccccc2)CN1C(=O)[C@H](NC(=O)[C@H](NC(=O)c1cnccn1)C(C)C)C(C)C)C(=O)C(=O)N1CCCC1,-3.49
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CC(C)CN(Cc2ccc(C(=O)O)cc2)C3=O)cc(C)c1Cl,-3.49
CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C,-3.49
COc1ccc2c3c1O[C@H]1[C@@]4(OC)CC[C@@]5(C[C@@H]4c4cccc(NCC6CC6)c4)[C@@H](C2)N(CC2CC2)CC[C@]315,-3.49
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)N4CCN(c5cccc(Cl)c5)CC4)cc3)cc2n(CCC)c1=O,-3.49
CC(C)(C)COc1ccc2c(c1)[C@]1(COC(N)=N1)c1cc(-c3cncc(F)c3)ccc1O2,-3.49
COc1ccccc1SCCNC(C)=O,-3.49
COc1cccc(S[C@H](C)CNC(=O)C2CC2)c1,-3.49
COc1cccc(SC(C)CNC(=O)C2CC2)c1,-3.49
O=C(O)c1ccc(COc2ccc(/C=C3\SC(=S)N(c4cccc([N+](=O)[O-])c4)C3=O)cc2)cc1,-3.49
c1nc(CCCn2cc(CCC3CCCCC3)nn2)c[nH]1,-3.49
O=C(O)CSc1cc(NS(=O)(=O)c2ccc3ccccc3c2)c2ccccc2c1O,-3.489
CC(C)Oc1nccc2[nH]nc(-c3cc(C(=O)N4CCCC4)n(C(C)C)c3)c12,-3.489
COc1ccc2[nH]cc(C3CC(=O)N(CCN4CCC(c5c[nH]c6ccc(F)cc56)CC4)C3=O)c2c1,-3.489
CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccc([N+](=O)[O-])cc1,-3.489
COC(=O)Nc1ccc(-c2cc([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)cnn2)cc1,-3.489
CCOC(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccc(F)cc2)CC1,-3.489
Cc1cn2c(n1)COc1c(CCN3CCN(c4cccc5nc(C)ccc45)CC3)cccc1-2,-3.489
CC[C@H](C)[C@@H]1NCCOc2ccc(Cl)cc2CCCNC(=O)[C@H](Cc2cccc(Cl)c2)NC(=O)C2(CCCC2)NC1=O,-3.489
C[C@@H]1CN(CCCN(c2ccccc2)c2ccccc2)C[C@@H](C)N1CCCc1ccccc1,-3.488
CCC(=O)N(c1ccccc1)C1CCN(C(=O)CC(N)c2ccc(Cl)cc2)CC1,-3.488
CCCCc1ccc(C(=O)N2C[C@@H]3C[C@H]2[C@@H]2C(=O)N(c4ccc(C#N)c(C(F)(F)F)c4)C(=O)N32)cc1,-3.488
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](N)C4)C3)cc2)cc1,-3.488
O=C(O)CN1C(=O)[C@]2(CC(=O)N(Cc3ccccc3)C2=O)c2cc(Cl)ccc21,-3.488
Cc1nc(-c2ccc(F)cc2)nc(OCCCN2CCCCC2)c1Cl,-3.488
CCOC(=O)CN(C(=O)[C@H](CC(=O)NC[C@@H]1CCCN(C(=N)N)C1)NS(=O)(=O)c1ccc2ccccc2c1)C1CC1,-3.488
COc1ccccc1N1CCN(Cc2cn3nc(Cl)ccc3n2)CC1,-3.488
CN(C)[C@]1(c2ccccc2)CC[C@]2(CC1)OCCc1c3ccccc3[nH]c12,-3.488
O=C(c1cccc2cccnc12)N1C2CCC1C(COc1ccc(F)cn1)C2,-3.488
CNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OC2CC2)ncc1Cl,-3.488
CCc1nn(Cc2ccc(NC(=O)OCc3ccc(Cl)c(Cl)c3)cc2)c(CC)c1CC(=O)O,-3.488
CN(C)CCCN1c2ccccc2CCc2ccc(C#CCOCc3cccc4ccccc34)cc21,-3.488
O=C1C2CCCCN2C(=O)N1CN1CCN(c2cccc3c2OCCO3)CC1,-3.488
CCN(CCN1CCOCC1)c1cn(C23CC4CC(CC(C4)C2)C3)nn1,-3.487
CCC(=O)N(CC1CCN(Cc2ccc3c(c2)CCC[C@@H]3O)CC1)c1ccccc1,-3.487
CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NN5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cc5cc[nH]c5cc4F)c3)CC2)=C(c2ccc(Cl)cc2)C1,-3.487
CN(C)Cc1cccc([C@]23CC[C@@H](N(CC4CCN(S(C)(=O)=O)CC4)C(=O)Nc4cc(Cl)nc(Cl)c4)CC2C3)c1,-3.487
CNc1nc(Nc2ccc(C(=O)NC3CC3)cc2OC)ncc1Cl,-3.487
N#Cc1ccc(-c2cnc3c(c2)[C@]2(COC(N)=N2)c2cc(-c4cccnc4F)ccc2O3)cc1,-3.487
CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@H](NS(=O)(=O)c3ccc(Cl)cc3F)CC2)CC1,-3.487
O=C1N(Cc2c[nH]c3ccccc23)CCCC12CCN(c1nccc(-c3ccccc3)n1)CC2,-3.487
CCOc1ncc2ccccc2c1C(=O)N1CC2CC(Oc3cnc(C(F)(F)F)cn3)C1C2,-3.487
O=C(Cc1ccccc1)NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,-3.487
O=c1c(-c2ccc(Cl)cc2)c2ccccn2c(=O)n1CCCCN1CCC(c2c[nH]c3ccccc23)CC1,-3.487
Cc1ncoc1-c1nnc(SCCCN2CCOC(c3ccc(C(F)(F)F)cc3)C2)n1C,-3.487
O=C(O)CN1C(=O)C2(CC(=O)N(Cc3ccc(F)cc3)C2=O)c2cc(Cl)ccc21,-3.487
O=C1C2CCCN2C(=O)N1CN1CCN(c2cccc3ccccc23)CC1,-3.487
Cc1ccccc1N1CCN(C(=O)N2CN(S(C)(=O)=O)Cc3cc(Cl)ccc32)CC1,-3.487
COc1cc(N2C(=O)N(Cc3c(F)cc(F)cc3F)c3ccccc3S2(=O)=O)ccn1,-3.487
CC(C)C[C@H](NC(=O)Nc1ccc(-c2noc(-c3cccs3)n2)cc1)C(=O)N(C)N(C)C#N,-3.487
CCCC(C)(C)c1ccc2c(c1)OC(C)(C)[C@@H]1CC=C(C)C[C@@H]21,-3.486
CN(C(=O)Cc1cccc2ccccc12)[C@H]1CCC2(CCCO2)C[C@@H]1N1CCCC1,-3.486
Nc1ncc(-c2cc(N3C[C@@H]4C[C@H]3CS4(=O)=O)nc(N3CCC(F)(F)C3)n2)cc1OC(F)F,-3.486
CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,-3.486
CC[C@H](C)[C@@H]1NC[C@@H](C)Oc2ccccc2CCCNC(=O)[C@H](Cc2cccc(Cl)c2)NC(=O)C2(CCCC2)NC1=O,-3.486
Cc1c(CN2CCN(c3ccccc3)CC2)cnn1-c1ccccc1,-3.486
COc1ccc(CCCOC(=O)N(c2ccccc2)C2CN3CCC2CC3)cc1F,-3.486
CS(=O)(=O)Nc1ccc2c(c1)C(=O)CC1(CCN(CCc3ccccn3)CC1)O2,-3.486
FC1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,-3.486
O=C(c1ccccc1-c1ncccn1)N1[C@@H]2CC[C@H]1[C@H](Nc1cnc(C(F)(F)F)cn1)C2,-3.486
COC(=O)C1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2c(C(C)C)cc(C(C)C)cc2C(C)C)CC1,-3.486
CC[C@H](NC(=O)[C@@H]1C[C@@H](OCc2ccccc2)CN1C(=O)[C@H](NC(=O)[C@H](NC(=O)c1cnccn1)C(C)C)C(C)C)C(=O)C(=O)N[C@H](C)c1ccccc1,-3.486
NC1=N[C@@H](c2ccc(Br)cc2C(F)(F)F)CO1,-3.485
CCCCc1ccc(C(=O)N2C[C@@H]3C[C@H]2[C@@H]2C(=O)N(c4ccc(C#N)cc4)C(=O)N32)cc1,-3.485
CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)NCC#N,-3.485
O=C1N(Cc2ccccc2-c2ncccn2)CCCC12CCN(c1cnc3ccccc3n1)CC2,-3.485
Cc1cc(OCCCc2c(C(=O)O)[nH]c3cccc(Cl)c23)cc(C)c1Cl,-3.485
Cc1c(CC(=O)O)c2cc(F)ccc2n1S(=O)(=O)c1ccc(Cl)cc1,-3.485
CC(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N1CCN(C2(CNC(=O)Cc3ccccc3)CCCCC2)CC1,-3.485
CNc1nc(Nc2cc(OC)c(C(=O)NC3CC3)cc2Cl)ncc1C(F)(F)F,-3.485
CC1=C(C(=O)OC(C)C)C(c2cc[nH]n2)n2c(nc3ccccc32)N1,-3.485
O=c1c(-c2ccccc2)c2n(c(=O)n1CCCCN1CCC(c3c[nH]c4ccccc34)CC1)CCCC2,-3.485
Cc1nn(-c2ccccc2)cc1CN1CCN(c2ccccc2)CC1,-3.485
Cc1onc(-c2ccccc2)c1CNc1ccc(C(=O)NC2CCOCC2)cn1,-3.485
COc1cc(OC)c2nc(C)c(C)c(N3CC(C)(C)c4ccc(N5CCOCC5)cc43)c2c1,-3.484
Nc1ncc(-c2cc(N3C[C@@H]4C[C@H]3CO4)nc(N3CCC4(COC4)C3)n2)cc1OC(F)F,-3.484
O=C(NCCCCN1CCN(c2ccccc2OCCF)CC1)c1ccc(OCCF)cc1,-3.484
CN1CCN(c2ccnc(NCC(C)(C)C)n2)CC1,-3.484
CCCCCn1cc(C(=O)c2cccc3ccccc23)cc1-c1cccc(OC)c1,-3.484
CCc1nc(-c2ccc(OC(F)F)cc2Cl)c(OC)nc1NC(CC)CC,-3.484
Fc1ccc2[nH]cc(CCCN3CCN(c4cccc5c4OCCO5)CC3)c2c1,-3.484
Cc1ccc2c(N3CCN(CCc4cccc5c4OCc4c(C#N)ncn4-5)CC3)cccc2n1,-3.484
CC1(C)CC(=O)C2=C(C1)Nc1nc3c(c(N)c1C2c1ccccc1)CCCC3,-3.484
COc1ccc(OC[C@@]2(c3ccccc3)C[C@H]2C(=O)Nc2cc(C#N)ccn2)cc1OC,-3.484
CC(C(=O)NCc1ccc(C(F)(F)F)nc1-c1ccc(N(C)C)cc1)c1ccc(NS(C)(=O)=O)c(F)c1,-3.484
COc1ccc(N2CCN(CCCOc3ccc(-c4nc5ccccc5[nH]4)cc3)CC2)cc1,-3.483
CC1=NC2C=C3CCN(CCCSc4nnc(-c5cccc6nc(C)ccc56)n4C)CCC3=CC2O1,-3.483
Cc1ncccc1Oc1ccc(NC(=O)N2CCc3cc(Cl)ccc32)cn1,-3.483
Cc1onc(-c2ccccn2)c1COc1ccc(C(=O)N2CCOCC2)cn1,-3.483
Cn1c2c(c3cc(S(=O)(=O)c4cccc(-c5ccncc5)c4)ccc31)C1CCC(C2)N1,-3.483
CC(C)(C)c1ccc(C/N=C(\S)Nc2ccc(NS(C)(=O)=O)cc2)cc1,-3.483
COC(=O)Nc1ccc(-c2cc([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)c(C)nn2)cc1,-3.483
CC1CC2(C)CC(=O)C1C1C(=O)N(OCCCN3CCN(c4ccccc4F)CC3)C(=O)C12,-3.483
COc1ccc2c(c1)OCCC=CCCCCN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CO[C@H]3OCC[C@H]31)S2(=O)=O,-3.483
CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)Nc2cccc3[nH]c(=O)ccc23)CC1,-3.483
c1cc2c3c(c1)CNCCN3CCCC2,-3.482
CCC(=O)C1C(c2ccc(C3CCCCC3)cc2)CC2CCC1N2C,-3.482
COc1ccc(C2CN(C)Cc3cc(OCCCN4CCN(C(=O)C(C)C)CC4)ccc32)cc1,-3.482
CC(C)(C)c1ccc(CNC(=O)C(C)(C)c2ccc(NS(C)(=O)=O)cc2)cc1,-3.482
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-],-3.482
CC(=O)N1C[C@@H](Oc2ccc(F)cc2)C[C@@H]1C(=O)N1CCCN(C2CCC2)CC1,-3.482
CCCCNC(=O)c1sc2nc(OC)c(Cl)c(C)c2c1N,-3.482
OC1(c2ccccc2)CC2CCCC(C1)N2C(c1ccccc1)c1ccccc1,-3.482
CN(C(=O)N1CC[C@H](n2cnc3cc(-c4ccc(Cl)cc4)sc3c2=O)C1)[C@H]1CCN(C2CCC2)C1,-3.482
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)CCN(c2ncccn2)C3)nc1,-3.482
CCO[C@@]12Cc3c([nH]c4ccccc34)[C@]3(CC)Oc4c(O)ccc5c4[C@@]31CCN(CCc1ccccc1)[C@@H]2C5,-3.482
C[C@]12O[C@@](C)(C[C@H]1NS(=O)(=O)c1ccccc1F)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,-3.482
CC(C)(C)c1cc(CNC(=O)Cc2ccc(Cl)cc2Cl)n(-c2cccc(Cl)c2)n1,-3.482
COc1ccc(S(=O)(=O)n2c(C)c(CC(=O)O)c3cccnc32)cc1,-3.482
Cc1cc(OCCCc2c(C(=O)O)sc3ccccc23)cc(C)c1Cl,-3.482
N#Cc1cc(Cl)cc(-c2ccc(CN3CCC4(CC3)C(=O)NC(=O)N4c3ccccc3)cc2)c1,-3.481
O=C(O)c1ccc(CNc2ccc(-c3ccc(-c4nc5cc(Cl)ccc5[nH]4)cn3)cn2)cc1,-3.481
CCCC(NC(=O)[C@@H]1Cc2cccc(c2)OCCCCCC(=O)N[C@@H](C2CCCCC2)C(=O)N1)C(=O)C(=O)NCC(=O)N[C@H](C(=O)O)c1ccccc1,-3.481
CCNc1nc(Nc2cc(F)c(C(=O)N(C)C)cc2OC)ncc1C#N,-3.481
CC(C)(C)c1ccc(/C=C2\SC(=O)N([C@@H](Cc3ccccc3)C(=O)O)C2=O)cc1,-3.481
COCc1ccc2c(c1)c(C(=O)C1C(C)(C)C1(C)C)cn2CC1CCOCC1,-3.481
CC1CCN(c2nc(C(F)(F)F)ccc2CNC(=O)C(C)(C)c2ccc(NS(C)(=O)=O)c(F)c2)CC1,-3.481
CCCCC[C@H](NC(=O)[C@@H](NC(=O)OCC(C)C)C1CCCCC1)C(=O)NC(CCC)C(=O)C(=O)NCC(=O)N[C@H](C(=O)O)c1ccccc1,-3.481
O=C1COc2ccc(CCN3CCN(c4cccc5nc(-c6ccccc6)ccc45)CC3)cc2N1,-3.481
CCn1c(COc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,-3.481
CCc1ccc(-c2ccc(C(=O)N(C)[C@H]3CCN(C(=O)N4CC[C@@H](N5CCCCC5)C4)C3)cc2)cc1,-3.481
Cc1ccc(-c2n[nH]c(C(C)(C)C)n2)cc1S(=O)(=O)N1CCOCC1,-3.481
Oc1ccc(C[C@H]2CN3C(=CC4=NC[C@H](Cc5ccccc5)N4C[C@@H]3Cc3ccccc3)N2)cc1,-3.481
C[C@@H]1CC[C@@H](Oc2nccc3c2C(=O)OC3(C)C)CN1C(=O)c1ccccc1-n1nccn1,-3.481
O=C(c1ccc(F)cc1-c1ncccn1)N1CC2CC(Oc3ccc(C(F)(F)F)cn3)C1C2,-3.481
Cn1c(=O)c2c(nc3n2CCN(CCc2ccc(Cl)cc2C(F)(F)F)C3)n(C)c1=O,-3.481
C#CCn1c(Cc2ccc(F)cc2)nc2sc3c(c2c1=O)CCCC3,-3.48
c1cc2c(c(N3CCN(CCc4c[nH]c5ccccc45)CC3)c1)OCCO2,-3.48
CCNc1nc(Nc2cc(OC)c(C(=O)N3CCOCC3)cc2Cl)ncc1Cl,-3.48
CC[C@H](C)[C@@H]1NCCOc2ccccc2CCCNC(=O)[C@@H](Cc2ccccc2)N2CC[C@@H](C1=O)C2=O,-3.48
Cc1ccc(N2CCN(C(=O)[C@@H]3CN(C4CCOCC4)C[C@H]3c3ccc(Cl)cc3)CC2)c([C@@H](NC(=O)[C@H](C)N)C(C)C)c1,-3.48
O=S(=O)(NCCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1)c1ccc2ccccc2c1,-3.48
O=c1cc(C(F)(F)F)c2cc3c(cc2[nH]1)OC[C@@H](c1ccccc1)N3CC(F)(F)F,-3.48
Cc1c(N2C(C)[C@@H]3[C@@H](O)CCN3S2(=O)=O)ccc(C#N)c1Cl,-3.48
CCCC(=O)NCCCc1cc(OC)ccc1OCc1ccccc1,-3.48
CNc1nc(Nc2ccc(C(=O)N3CCOCC3)cc2OCC2CC2)ncc1C(F)(F)F,-3.48
Cc1cnc(N2C[C@@H]3CCN(C(=O)c4ccccc4-n4nccn4)C[C@@H]32)cn1,-3.48
CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)NC1COCC1=O,-3.48
COc1cccc(C(=O)N(c2ccccn2)C2CCN(c3cc(N)ccn3)CC2)c1,-3.479
CCCCC(=O)N(Cc1ccc2c(c1)OCCO2)c1cccc(CC(=O)O)c1,-3.479
O=C(Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1)c1ccccc1,-3.479
C=CCN1CCC[C@H]1CNC(=O)c1cc(I)cc(OC)c1OC,-3.479
COc1c(F)cccc1C(=O)N1CCC[C@@H](Nc2ccc(Br)cn2)[C@@H]1C,-3.479
O=S(=O)(N[C@H]1CC[C@H](N2CCC(c3ccccc3OC3CC3)CC2)CC1)c1cc(Cl)ccc1F,-3.479
CC(=O)NCC1Cc2ccccc2N(CCc2ccccc2)C1,-3.479
Cn1c(=O)c2c(nc3n2CCCN3C2CCCCCC2)n(C)c1=O,-3.479
O=C1c2ccccc2CCC1CN1CCN(Cc2ccccc2)CC1,-3.479
Cc1ccccc1N1CCN(C(=O)N2CNCc3cc(Cl)ccc32)CC1,-3.478
CN1CCN2c3ncccc3Cc3ccccc3C2C1,-3.478
COc1ccccc1C#Cc1cc(Cl)ccc1OCC(=O)O,-3.478
Cc1ccnc(C(=O)N2C3CCC2C(COc2ccccn2)C3)c1-n1nccn1,-3.478
CC(C)C(N)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)CCc2ccc(Cl)cc2Cl)CC1,-3.478
CCC(COC)N1CCc2cn(-c3c(C)cc(Cl)cc3C)c3nc(C)cc1c23,-3.478
Nc1n[nH]c2cc(-c3nc([C@H](Cc4ccccc4)NC(=O)NCc4cc(Cl)ccc4F)[nH]c3Cl)ccc12,-3.478
COc1ccccc1-n1ccnc1CN1CCCC2(CCN(c3cnc4ccccc4n3)CC2)C1=O,-3.478
CCOC(=O)C1(c2ccc(Cl)cc2)CCN(Cc2c[nH]c3ccccc23)CC1,-3.478
O=C1CCCCN1Cc1cc(CN2CCN(c3ccccc3Oc3ccccc3)CC2)on1,-3.478
O=C(O)CSc1cc(NS(=O)(=O)c2cc3ccccc3s2)c2ccccc2c1O,-3.478
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCN(C(=O)c2ccccc2)c2ccc(Cc3cc4ccccc4o3)cc21,-3.478
C[C@H]1C(=O)N[C@@H](Cc2ccc(F)cc2)C(=O)NC[C@H]2C[C@@H]2c2ccccc2OCCN[C@H](C2CC2)C(=O)N1C,-3.478
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)N[C@@H](CC(C)C)C(=O)c1nc2ccccc2[nH]1,-3.478
COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)Nc2c(N(C)[C@@H]3CO[C@@H]4OCC[C@@H]43)c(=O)c2=O)cc1,-3.477
CC1CN2CCNCc3cccc1c32,-3.477
CCN(CC)C(=O)c1ccc(C(=C2CCN(Cc3ccccc3)CC2)c2cccc(OC)c2)cc1,-3.477
Cc1cc(C(=O)Nc2nccs2)ccc1NC(=O)CC(C)(C)C,-3.477
CCN(CC1CCN(Cc2ccc(Cl)cc2Cl)CC1)C(C)=O,-3.477
COc1cccc2c1nc(N)n1nc(CN3CCN(c4nsnc4Cl)C[C@H]3C)nc21,-3.477
COC1(OC)CC(C#Cc2cncc([C@H]3NC(=O)O[C@@H]3c3cccc(F)c3)c2)C1,-3.477
CCOC(=O)N1CCC(c2ccccc2)(c2nccn2CC2CCCCC2)CC1,-3.477
CC(=O)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,-3.476
O=C1N(Cc2c[nH]c3ccccc23)CCCC12CCN(c1cnc3nccnc3c1)CC2,-3.476
CCOC(=O)N1CC/C(=C/C#Cc2cccc(C)n2)C1,-3.476
O=C(CC1COC1)N[C@H]1CC[C@H](CCN2CCC(c3cccc4c3CCO4)CC2)CC1,-3.476
CCCC[C@@H](NC(=O)[C@@H](N)Cc1c(C)cc(O)cc1C)C(=O)NCC(=O)N[C@@H](Cc1ccc(F)cc1)C(=O)N1CCC(N(C(=O)CC)c2ccc(Cl)c(Cl)c2)CC1,-3.476
COc1ccc(C(=O)CN2CCc3cc(OC)c(OC)cc3C2)c(OC)c1,-3.476
O=C(c1ccc(Nc2ncc(C(F)(F)F)c(N3CCCC3)n2)c(Br)c1)N1CCOCC1,-3.476
O=C1N(Cc2cccc(C(F)(F)F)c2)CCCC12CCN(c1cnc3ccccc3n1)CC2,-3.476
CN(C(=O)COc1ccc(Cl)cc1)[C@@H]1CCCC[C@H]1N1CCCC1,-3.476
COc1ccc(CN2C[C@H]3CCC(=O)[C@@H]2CN3CC=C(C)C)cc1,-3.476
CCC(=O)N(c1ccccc1)C1CCN(Cc2ccc3c(c2)CCC[C@@H]3O)CC1,-3.476
COC1=CC=CC2N1c1ccncc1S(=O)(=O)N2c1ccncc1S(N)(=O)=O,-3.476
CCCCc1ccc(C(=O)Nc2ccccc2)cc1,-3.476
CC1CN(c2nc(-c3cnc(N)nc3)cc(N3C[C@@H]4C[C@H]3CO4)n2)CC1(F)F,-3.475
Cn1cnc(S(=O)(=O)N[C@H]2CC[C@H](CCN3CCN(c4cccc5c4OCO5)CC3)CC2)c1,-3.475
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C)C(C)C,-3.475
CN1CCN2c3c(cccc31)[C@@H]1CN(CCCc3noc4ccccc34)CC[C@@H]12,-3.475
