Smiles,docking score
N[C@@H](CS/C(Cl)=C/Cl)C(=O)O,-2.715
CCCC(CCC)C(=O)O,-2.714
O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,-2.713
CCc1ccccc1[N+](=O)[O-],-2.711
O=C(CO)CO,-2.711
O=C(O)c1ccc(/C=C/c2ccc([N+](=O)[O-])o2)cc1,-2.71
O=C(O)c1ccccc1[N+](=O)[O-],-2.71
O=C(O)c1ccccc1[NH+]([O-])O,-2.71
[O-][NH+](O)c1ccc(Cl)c(Cl)c1Cl,-2.71
CSCC(NC(=O)C(C)(C)SC)C(=O)O,-2.71
CCCCOc1ccc(N=O)cc1,-2.709
CN(C)C(=S)SSC(=S)N(C)C,-2.709
CC(=O)CCC(C)=O,-2.708
Cc1c(C)c(N)c(C)c(C)c1N,-2.708
CC1=CC[C@@H]2C(C)=CC[C@H](C(C)(C)C)[C@H]2C1,-2.707
c1ccc(OC[C@H]2CO2)cc1,-2.707
CC(Cl)CN(C)C,-2.707
CCCCN(CC(C)=O)N=O,-2.705
CC(=O)CC(C)C,-2.705
CCCSC(=O)Cl,-2.703
CCSCCSP(=O)(OC)OC,-2.703
O=[N+]([O-])c1ccc2c(c1)nc(/C=N/OCc1ccccc1[N+](=O)[O-])n2Cc1ccc(Cl)cc1Cl,-2.702
NC(=O)NCC(=O)O,-2.702
CC(C)N(C(=O)SCC(Cl)=C(Cl)Cl)C(C)C,-2.701
O=[N+]([O-])c1cccc(Cl)c1,-2.7
CCCCCCCC1CCC(=O)O1,-2.7
Cc1ccc([N+](=O)[O-])cc1C,-2.7
CCCCON(OC(C)=O)C(=O)c1ccc(Br)cc1,-2.699
O=[N+]([O-])c1ccc(I)c([N+](=O)[O-])c1,-2.699
C=CC1CC=CCC1,-2.699
C=C[C@@H]1CC=CCC1,-2.699
CC/C=C/C=C/C=C/C=C/C=C/OCCCO,-2.698
Cc1cc(Cl)ccc1O[C@H](C)C(=O)O,-2.698
Cc1cc(Cl)ccc1OC(C)C(=O)O,-2.698
CC1(C)C=C(C(=O)O)C(C)(C)N1O,-2.698
O=C1OC(O)C(C(Br)Br)=C1Br,-2.698
CCCCC(CC)COC(=O)CCCCCCCCC(=O)OCC(CC)CCCC,-2.698
Oc1cc(Cl)c(Cl)c(Cl)c1Cl,-2.696
CC1(C2CO2)CO1,-2.696
COP(=O)(SC)SC,-2.696
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C=COC1O2,-2.696
CNCCS(=O)(=O)O,-2.695
CC(=O)CC(C)=O,-2.694
Clc1ccc2c(c1)Oc1ccc(Cl)cc1O2,-2.694
CC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,-2.694
O=[N+]([O-])c1cc2cccc3c2c(c1[N+](=O)[O-])-c1ccccc1-3,-2.694
O=[N+]([O-])c1cc(C(O)=Nc2ccccc2)cs1,-2.694
O=[N+]([O-])c1cccc(O)c1[N+](=O)[O-],-2.694
CCCC=CCC=O,-2.693
CCc1ccccc1,-2.691
Brc1cc(Br)c(OCCOc2c(Br)cc(Br)cc2Br)c(Br)c1,-2.691
C[N-][NH+](C)O,-2.691
O=[N+]([O-])c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,-2.689
Cc1cccc([N+](=O)[O-])c1C,-2.689
Cn1c2ccc3ccccc3c2c2c3ccccc3ccc21,-2.688
CC1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O,-2.688
COC1COC(COCC2COC(OC)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C(OS(=O)(=O)O)C1OS(=O)(=O)O,-2.688
O=C(O)c1ccc2c([NH+]([O-])O)cccc2n1,-2.687
C=C1CCC2CC1C2(C)C,-2.687
NS(=O)(=O)c1cccc2cccnc12,-2.686
C=CC(=O)OCCO,-2.686
CCC/C=C(\C=O)CC,-2.686
CC(=O)Nc1ccc(C(=O)O)cc1,-2.685
O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1,-2.684
[O-][NH+](O)c1ccc(F)c([NH+]([O-])O)c1,-2.684
c1ccc(OC2CO2)cc1,-2.684
CSc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-2.683
O=[N+]([O-])c1ccc(Cl)cc1,-2.683
[O-][NH+](O)c1ccc(Cl)cc1,-2.683
CC(=O)CN(COC(C)=O)N=O,-2.683
Cc1ccccc1Cl,-2.682
O=NN1CCC(c2ccccc2)CC1,-2.682
CCCCC(CC)COC(=O)C=Cc1ccc(OC)cc1,-2.681
Cc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-2.681
Cc1ccc([NH+]([O-])O)cc1[NH+]([O-])O,-2.681
C[C@H](CO)[N+](=O)[O-],-2.68
CC(=O)ON(OCc1ccc(Oc2ccccc2)cc1)C(=O)c1ccccc1,-2.68
Cc1cc(Cl)cc2c1C(=O)/C(=C1/Sc3cc(Cl)cc(C)c3C1=O)S2,-2.679
Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,-2.679
Cc1cccc(CN(C)N=O)c1,-2.678
CC(=O)OCCC(C)C,-2.677
CCCC[C@@H](CC)COC[C@H]1CO1,-2.677
O=[N+]([O-])c1ccc(Br)cc1,-2.677
NCCCl,-2.676
CC(=O)OCN(CCCCl)N=O,-2.676
Clc1ccc(Br)cc1,-2.676
C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1N,-2.676
CCOC(=O)N(CCO)N=O,-2.675
CCN(C(C)=O)c1ccc2c(c1)Cc1ccccc1-2,-2.675
COc1ccc(CN(C)N=O)cc1,-2.675
CCCCC[C@@H](CC)OC(=O)c1cccc(C(=O)O[C@H](CC)CCCCC)c1,-2.675
N[C@@H](CCC(=O)O)C(=O)O,-2.674
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,-2.673
O=[N+]([O-])c1cccc2c1-c1ccc3ccc4cccc5cc-2c1c3c45,-2.672
CCOC(=O)N(CCCC(=O)c1cccnc1)N=O,-2.672
CN(Cc1cccc(C#N)c1)N=O,-2.672
CCCCCCCCC1OC1CCCCCCCC(=O)OCC(CC)CCCC,-2.671
O=[N+]([O-])c1ccc(OC2CO2)cc1,-2.671
CCCCO,-2.668
CC(=O)c1cccc2c1OC1(C)OOC21C,-2.667
c1ccc(-c2ccc(CC3CO3)cc2)cc1,-2.666
Cc1cc2cccc3ccc4cc5ccccc5c1c4c32,-2.666
BrCCCCCBr,-2.665
OCCNCCO,-2.665
[N-]=[N+]=Nc1ccc(F)c([N+](=O)[O-])c1,-2.665
O=S(=O)(c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,-2.665
c1ccc2cc3c4ccccc4c4ccccc4c3cc2c1,-2.664
CCN(CC)CC,-2.664
COCCCN,-2.664
C=CCCC(C=O)CC,-2.663
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,-2.662
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-2.661
COP(=O)(OC)[C@H](O)C(Cl)(Cl)Cl,-2.661
Clc1cccc(Cl)n1,-2.661
COC(=O)/C(C#N)=C/c1ccc([N+](=O)[O-])o1,-2.661
O=C/C=C/C=C/c1ccc([N+](=O)[O-])cc1,-2.661
CCCCOC(=O)C=Cc1ccc([N+](=O)[O-])o1,-2.66
O=[N+]([O-])c1cc(F)ccc1F,-2.66
Cc1ccc([N+](=O)[O-])c(C)c1,-2.66
O=C(CCl)CCl,-2.66
c1ccc2c(c1)ccc1nc3ccc4c(c3cc12)CCCC4,-2.659
O=[N+]([O-])c1cccc(S(=O)(=O)O)c1,-2.659
ClCCNCCCl,-2.659
O=C(O)/C=C/c1ccc([N+](=O)[O-])cc1,-2.658
COc1ccc2c(c1)C(=O)c1c(OC)c(OC)cc3ccnc-2c13,-2.658
CC(CC[N-][N+]#N)c1ccccc1,-2.658
O=[N+]([O-])c1ccc2c3c(ccc([N+](=O)[O-])c13)-c1ccccc1-2,-2.658
NC(CCC(=O)O)C(=O)O,-2.657
C1CN2CCN1CC2,-2.657
CCCCCCCCCc1ccccc1C(CO)OS(=O)(=O)O,-2.657
O=[N+]([O-])c1ccc2c3c(c4cccc5ccc1c2c54)CCCC3,-2.655
CCCN(N=O)C(=N)N[N+](=O)[O-],-2.654
CCCN(N=O)C(=N)NN(O)O,-2.654
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,-2.654
Cc1c2ccccc2c(C)c2ccccc12,-2.653
CN(c1c([N+](=O)[O-])cc([N+](=O)[O-])cc1[N+](=O)[O-])[N+](=O)[O-],-2.652
CCCCN(CCO[N+](=O)[O-])[N+](=O)[O-],-2.652
CCN(CCO)N=O,-2.651
O=S(=O)(O)c1ccccc1,-2.65
Cc1cc2c(c3ccc4ccccc4c13)CCC2C,-2.649
BrCC(Br)CBr,-2.649
O=[N+]([O-])c1ccc2c3c4c(cccc4c4ccccc4c13)C1OC21,-2.649
CCCC(=O)OCc1ccc([N+](=O)[O-])cc1,-2.647
O=[N+]([O-])c1ccc2c(c1)CC=C2,-2.646
Nc1ccc(S(=O)(=O)O)cc1,-2.646
COc1ccc2c(ccc3oc([N+](=O)[O-])cc32)c1,-2.645
CN(C)c1ccc(N=Nc2ccccc2)cc1,-2.645
ClC[C@H](Cl)CBr,-2.645
ClCC(Cl)CBr,-2.645
CCCCC/C=C\C=C/C=O,-2.644
Cc1cc(-c2cc3c(cc2F)n2c(=O)n(O)c(=O)cc2n3C2CC2)cc(C)n1,-2.644
ClCC(Br)CCl,-2.644
S=C1NCCN1,-2.643
Cc1cccc([N+](=O)[O-])c1,-2.642
Cc1cccc([NH+]([O-])O)c1,-2.642
Cc1ccccc1N=O,-2.642
CNC(=O)ON,-2.641
N#[N+][N-]CC(N)C(=O)O,-2.641
Cc1cccc(C#N)c1,-2.641
CCCCCCCCO,-2.641
CCCC(=O)OCc1cccc([N+](=O)[O-])c1,-2.64
COC(O)=C1C(C)=NC(C)=C(C(=O)OCC(C)=O)[C@@H]1c1ccccc1[N+](=O)[O-],-2.64
COc1ccc(N=O)cc1,-2.64
Cc1c(C(=O)O)cccc1[N+](=O)[O-],-2.638
C=C1C(=O)OC2C1CCC(C)C1C=CC(=O)C12C,-2.637
C1=COc2c(c3ccccc3c3cc4ccccc4cc23)C=C1,-2.637
O=C/C(=C(/Cl)C(=O)O)C(Cl)Cl,-2.637
O=[N+]([O-])c1cc([N+](=O)[O-])c2c([N+](=O)[O-])cc([N+](=O)[O-])cc2c1,-2.637
CC(C)(Br)C(Br)CCl,-2.636
CCCCCCCCCCCCOS(=O)(=O)O,-2.636
O=C(Nc1snc2ccccc12)c1ccccc1,-2.634
CCCCC(CC)COC(=O)c1ccccc1C(=O)O,-2.634
Clc1ccc(Cl)cc1,-2.633
Cc1ccc(Br)cc1,-2.632
CCc1ccc([N+](=O)[O-])cc1,-2.632
Cc1ccc(C)cc1,-2.631
C=C(C)C(=O)OC(C)(C)C,-2.63
CC(=O)/C(C)=N\O,-2.629
CCCCCC(CC)OC(=O)c1cccc(C(=O)OC(CC)CCCCC)c1,-2.629
Cc1[nH]c2c(c3nc4ccccc4c1-3)C(=O)C(N1CC1)=CC2=O,-2.628
O=C(Cl)OCCCl,-2.628
C=CC(=O)NCO,-2.627
COc1ccccc1[N+](=O)[O-],-2.626
COc1ccccc1[NH+]([O-])O,-2.626
CCCCNCC,-2.626
O=C(C(Cl)Cl)C(Cl)Cl,-2.625
CCCC[C@@H](CC)COC(=O)/C=C/c1ccc(OC)cc1,-2.624
Cc1ccc([N+](=O)[O-])c(C(=O)O)c1,-2.624
CC(=O)ON(OCc1ccc(C)cc1)C(=O)c1ccccc1,-2.623
OC(C(F)(F)F)C(F)(F)F,-2.623
COC(=O)C(Cl)Cl,-2.622
Cc1c([N+](=O)[O-])c(C)c([N+](=O)[O-])c(C(C)(C)C)c1[N+](=O)[O-],-2.621
C=CC(=O)NCCC[N+](C)(C)C,-2.621
CC(C)CCO,-2.62
ClC(Cl)(Cl)C1CO1,-2.62
ClC(Cl)(Cl)[C@@H]1CO1,-2.62
N#Cc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,-2.62
FC(F)OC(F)(F)C(F)Cl,-2.617
N#CSCSC#N,-2.617
BrCCCCBr,-2.616
COc1ccc([N+](=O)[O-])cc1,-2.613
COc1ccc([NH+]([O-])O)cc1,-2.613
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,-2.612
O=C(O)c1cccnc1,-2.611
Cc1cc(C)c([N+](=O)[O-])cc1[N+](=O)[O-],-2.611
O=[N+]([O-])c1ccccc1Br,-2.611
CC(=O)OC1C(=O)OC2C(OC(C)=O)C(=O)OC12,-2.61
CCOP(=O)(OCC)[C@@H](C)NC(=O)N(CCCl)N=O,-2.609
CC(CCN(C)C)N(C)C,-2.609
COc1ccc(C2OC2C)cc1,-2.609
CNCC(=O)O,-2.609
CCOc1ccc(N=O)cc1,-2.608
OCC=CCl,-2.608
COC(=O)/C(=C/c1ccco1)[N+](=O)[O-],-2.607
[CH2-][N+](C)(C)CCCl,-2.607
CCCCCCCCCCCCCC(=O)N(O)c1ccc2c(c1)Cc1ccccc1-2,-2.607
C=CC(=O)OCC(C)O,-2.606
O=C1c2ccccc2-c2ccc3c4ccc5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1ccccc1-5,-2.606
Cc1ccc(N(C)C)cc1,-2.604
CC(=O)c1cc2c(cc1C)C(C)(C)C(C)C2C(C)C,-2.603
Cc1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,-2.603
CC1OCCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,-2.603
CN(C)N=Nc1ccc(C(=O)O)cc1,-2.602
CC(C)N(N)C(C)C,-2.602
Cc1ncc[nH]1,-2.601
C[C@H]1C(C)(C)c2cc3c(cc2C1(C)C)[C@H](C)OCC3,-2.6
CN(N=O)C(=O)c1c(N(C)N=O)ncn1C,-2.6
CN(C)P(=O)(N(C)C)N(C)C,-2.599
CCSC(=O)Cl,-2.598
CC(=O)ON(C(C)=O)c1ccc(Sc2ccccc2)cc1,-2.598
O=[N+]([O-])c1c(Cl)c(Cl)c2c(c1Cl)Oc1ccc(Cl)c(Cl)c1O2,-2.598
CC(=O)OCN(CCCl)N=O,-2.597
COC(C)CCO,-2.597
CCOC(=O)C(C)=O,-2.595
CCOCCOCCO,-2.594
c1ccc2c(c1)-c1cc3ccccc3c3cc4c(c-2c13)CCCC4,-2.594
[O-][NH+](O)c1ccccc1-c1ccccc1,-2.592
O=C1C=Cc2c(ccc3cc4ccccc4cc23)C1=O,-2.592
C[N+](C)(C)NCCC(=O)O,-2.592
C=C(C#N)C(=O)OCC(C)C,-2.591
COc1cccc2c1ccc1c(C(=O)O)cc3c(c12)OCO3,-2.59
C=CC(=O)OCCBr,-2.589
C(=C/c1cccc(/C=C/c2ccccc2)c1)\c1ccccc1,-2.589
O=C(O)Cc1cccc([N+](=O)[O-])c1,-2.589
c1ccc([C@H]2CO2)cc1,-2.589
C=Cc1ccc([N+](=O)[O-])cc1,-2.588
CN(C)S(=O)(=O)CCNC(=O)N(CCCl)N=O,-2.588
[O-][N+](O)=C=Cc1ccco1,-2.587
N#[N+][N-]CCC(N)C(=O)O,-2.587
CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1,-2.587
CN(C)N=Nc1ccc([N+](=O)[O-])cc1,-2.586
COC(=O)CCl,-2.586
CCC(CCC(C)O)COC(=O)CCCCC(=O)O,-2.586
NC1CCCCC1,-2.586
ClCCN(CCCl)CCCl,-2.585
CC(=O)OCN=[N+](C)[O-],-2.584
C[N+]([O-])(CCCl)CCCl,-2.583
NC(N)=O,-2.581
CN(C)c1ccc(N=NS(=O)(=O)O)cc1,-2.581
CN(Cc1ccc([N+](=O)[O-])cc1)N=O,-2.58
O=C(OC[C@H]1CO1)[C@H]1CCCC[C@@H]1C(=O)OC[C@H]1CO1,-2.58
O=NN1CC(Cl)C(Cl)C1,-2.58
O=NN1C[C@@H](Cl)[C@H](Cl)C1,-2.58
CC1(C)CC(C(N)=O)C(C)(C)N1O,-2.58
CCN(CC)c1ccc(N=O)cc1,-2.58
C=C(Cl)CSC(=S)N(CC)CC,-2.579
CN(C)CCCCl,-2.579
c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,-2.576
CN(N=O)C(=N)N[N+](=O)[O-],-2.576
CN(N=O)C(=N)NN(O)O,-2.576
C[C@@H](O)COC[C@@H](C)O,-2.575
O=NN(CCCl)C(=O)NCCCl,-2.574
O=NN(CCO)CCO,-2.574
COS(=O)(=O)C(F)(F)F,-2.574
O=C(O)CCCCCCCBr,-2.573
O=S(=O)(Nc1cccc(Cl)c1)c1cccc2cccnc12,-2.573
CCc1ccco1,-2.573
C[C@@H](O)CN(C)N=O,-2.572
O=c1[nH]c(=O)n(Cl)c(=O)n1Cl,-2.572
Clc1cc(Cl)nc(Cl)n1,-2.571
Cc1cc2ccccc2c2cc3ccccc3cc12,-2.571
CN(C)CCNC(=O)c1cccc2c1ncc1ccccc12,-2.571
O=C(O)CCC(=O)Nc1cc(Cl)cc(Cl)c1,-2.571
O=C(O)C(Cl)=C(C(Cl)Cl)C(Cl)Cl,-2.571
C#CCc1ccc(COC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)o1,-2.569
O=[N+]([O-])c1ccc2c3c(cccc13)CC2,-2.569
[O-][NH+](O)c1ccc2c3c(cccc13)CC2,-2.569
Cc1c(Br)c(Br)c(Br)c(Br)c1Br,-2.566
CN(C)c1ccc(N=O)cc1,-2.565
C[C@@H]1CN(N=O)[C@@H](C)CN1N=O,-2.565
Cc1c([N+](=O)[O-])c2ccccc2c2ccc3ccccc3c12,-2.565
CCCCON(OC(C)=O)C(=O)c1ccc(C(C)(C)C)cc1,-2.564
COC(=O)CCC(=O)OC,-2.563
COC(=O)c1oc([N+](=O)[O-])c(-c2ccccc2)c1-c1ccccc1,-2.561
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)C1C(O2)OC2OC21,-2.561
COCCOC(=O)c1ccccc1C(=O)OCCOC,-2.56
CCCCCC[C@H](O)C/C=C\CCCCCCCC(=O)O,-2.56
Clc1ccccc1,-2.559
CC(C)(O)C#N,-2.558
[O-][NH+](O)c1ccc(-c2nc(N3CCOCC3)c3ccccc3n2)s1,-2.557
COC(=O)CCCC(=O)OC,-2.557
Cc1cccc2cccc([N+](=O)[O-])c12,-2.556
CCN(N=O)C(=N)N[N+](=O)[O-],-2.556
CCOC(C)=O,-2.555
CC1CCCN(N=O)C1,-2.554
C[N+](C)(C)CCCl,-2.553
O=[N+]([O-])c1cc(NS(=O)(=O)c2cccc3cccnc23)ccc1Cl,-2.553
Cc1ccccc1,-2.552
ClCC(Br)CBr,-2.552
ClC[C@H](Br)CBr,-2.552
O=[N+]([O-])c1cccc2cccnc12,-2.551
[O-][NH+](O)c1cccc2cccnc12,-2.551
CC(C)CC(C)O,-2.551
CC(=O)N1CCC[C@H]1C(=O)N(CC(=O)O)N=O,-2.551
O=[N+]([O-])c1cccc2ccccc12,-2.55
[O-][NH+](O)c1cccc2ccccc12,-2.55
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-2.55
CCCN(CCC)c1c([NH+]([O-])O)cc(C(F)(F)F)cc1[NH+]([O-])O,-2.55
O=[N+]([O-])c1c(Cl)cc2c(c1Cl)Oc1cc(Cl)c(Cl)cc1O2,-2.549
Cc1cc(=O)oc2c3c(ccc12)C1(C)OOC1(C)O3,-2.549
CC(C)=CCC/C(C)=C\C=O,-2.548
COc1c(Cl)c(Cl)c([N+](=O)[O-])c(Cl)c1Cl,-2.545
COc1c(Cl)c(Cl)c([NH+]([O-])O)c(Cl)c1Cl,-2.545
CN(N=O)c1ccccc1,-2.544
O=[N+]([O-])c1ccc(-c2nc(N3CCOCC3)c3ccccc3n2)s1,-2.544
CCCC[C@@H](CC)COC(=O)c1ccccc1C(=O)O,-2.543
CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1,-2.543
Clc1cccc(C(Cl)(Cl)Cl)n1,-2.543
COc1nsc2c(OCC3CO3)cccc12,-2.543
O=C(O)CCCC[C@@H]1CCSS1,-2.542
COC(=O)c1oc(NOC(C)=O)c(-c2ccccc2)c1-c1ccccc1,-2.541
CCN(N=O)c1ccccc1,-2.54
NC=O,-2.54
COP(=O)(OC)OC,-2.54
CCCCC(CC)COC(=O)c1ccc(C(=O)O)cc1,-2.537
Cc1ccc([N+](=O)[O-])cc1,-2.537
Cc1ccc([NH+]([O-])O)cc1,-2.537
BrCCCBr,-2.536
CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-2.536
CCC(=O)C(=O)CC,-2.536
O=C(C(Cl)Cl)C(Cl)(Cl)Cl,-2.535
CCOC(=O)C(C)Br,-2.534
N1=NC2C3OC3C1C1OC21,-2.534
CC(C)COC(=O)/C=C/c1ccc([N+](=O)[O-])o1,-2.534
CCCC[C@@H](CC)COCCC#N,-2.533
O=C(O)c1ccc([N+](=O)[O-])o1,-2.532
O=C(O)c1ccc([NH+]([O-])O)o1,-2.532
C=CC(=O)OCCN(C)C,-2.532
CCN(CCCCO)N=O,-2.53
CCCC(C)=O,-2.53
CCCCCCCCCc1ccc(O)cc1,-2.53
CCCCCCCCCCCC(=O)OOC(=O)CCCCCCCCCCC,-2.53
[N-]=[N+]=NCCc1ccccc1,-2.53
C=C(C)C(=O)OCC1CO1,-2.527
O=C(O)CC(O)C(=O)O,-2.527
Cc1ccc(N=NN(C)C)cc1,-2.524
CC(O)/C=C/C=O,-2.524
CCOC(=O)N(CCC=O)N=O,-2.524
[N-]=[N+]=NC[C@@H](N)C(=O)O,-2.524
O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C(=O)C1N=Nc1ccc(S(=O)(=O)O)cc1,-2.523
CC(C)CN,-2.522
CO[PH](=O)OC,-2.522
CC(C)CCCCCCOC(=O)CCCCC(=O)OCCCCCCC(C)C,-2.521
CCN(C=O)N=O,-2.52
C=CCN(CC=C)C1c2ccccc2-c2ccccc2C1N1C2c3ccccc3-c3ccccc3C21,-2.519
FC(F)C(F)C(F)(F)F,-2.518
O=[N+]([O-])c1ccc2cccc3c2c1-c1ccccc1-3,-2.517
O=S(=O)(Nc1ccc(Cl)cc1)c1cccc2cccnc12,-2.516
CCOP(=S)(OCC)SCSCC,-2.516
NC(=O)N(CCC(=O)O)N=O,-2.514
CCCCN(CCC(C)=O)N=O,-2.513
CCCC(C)(COC(N)=O)COC(=O)NC(C)C,-2.513
Cc1ccc(S(=O)(=O)O)c(C)c1,-2.512
C=C1C2CCC(C2)C1(C)C,-2.512
C=C1[C@H]2CC[C@H](C2)C1(C)C,-2.512
O=CC=C(Cl)Cl,-2.512
CC/C=C/C=C/C=C/C=C/C=C/OCC(C)O,-2.511
CCCCCN(CCCC)N=O,-2.511
Cc1cc(C(=O)O)ccc1[N+](=O)[O-],-2.511
COc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-2.511
COc1ccc([NH+]([O-])O)cc1[NH+]([O-])O,-2.511
Brc1ccccc1,-2.509
O=C(O)/C=C/c1ccc(Cl)cc1,-2.508
CC(=O)OC(C)=O,-2.508
CCCC(=O)OCCC(C)C,-2.508
O=[N+]([O-])c1cc2ccc3cc4ccccc4c4ccc(c1)c2c34,-2.508
C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,-2.506
C=Cc1ccccc1,-2.505
COc1c2ccoc2c(OC)c2oc(=O)ccc12,-2.505
C1=C2CCCC(=CC3OC13)O2,-2.505
CCCC=O,-2.505
CC=[N+]([O-])O,-2.504
Sc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-2.504
O=[N+]([O-])/C=C/c1ccccc1,-2.504
FC[C@H]1CO1,-2.502
CCCCCCCC(=O)Nc1snc2ccccc12,-2.501
O=[N+]([O-])c1cc2cc(N(CCCl)CCCl)ccc2o1,-2.501
C=C[C@](C)(O)CCC=C(C)C,-2.501
CCCCOc1ccc(/C=N/c2ccc(CC)cc2)cc1,-2.5
Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1C,-2.5
O=[N+]([O-])c1ccc2c3cccc4ccc([N+](=O)[O-])c(c5cccc1c25)c43,-2.5
O=[N+]([O-])c1cc([N+](=O)[O-])c2cccc3c2c1-c1ccccc1-3,-2.499
CSCCC(N)C(=O)O,-2.499
O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,-2.499
CCCCCCCC(=O)Cl,-2.498
N=C(O)NN=CC(=O)O,-2.498
NC(=O)N/N=C/C(=O)O,-2.498
COC(=O)C1=C(C)N=C(C)C(=C(O)OCCc2ccc(N3CCN(C(c4ccccc4)c4ccccc4)CC3)cc2)C1c1cccc([N+](=O)[O-])c1,-2.495
CC(C)=CCC/C(C)=C\CC/C(C)=C\CC/C=C(/C)CC/C=C(/C)CCC=C(C)C,-2.495
CCCOO,-2.493
C=C(C)C(=O)OCCOC(=O)NCCC(C)CC(C)(C)CNC(=O)OCCOC(=O)C(=C)C,-2.493
CC(CCl)OC(C)CCl,-2.491
C[C@H](CCl)O[C@H](C)CCl,-2.491
CCC(C)N,-2.491
CCC(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,-2.49
CC(=O)ON(OCc1ccccc1)C(=O)c1ccccc1,-2.49
COC(=O)c1oc([N+](=O)[O-])c(Cl)c1Cl,-2.49
O=C(O)c1ccc([N+](=O)[O-])cc1,-2.489
O=C(O)c1ccc([NH+]([O-])O)cc1,-2.489
CCCCON(OC(C)=O)C(=O)c1ccc(Cl)cc1,-2.489
CC1(C)COC1=O,-2.489
CCCCOP(=O)(OCCCC)OCCCC,-2.487
COC1OC1(C)C,-2.487
O=C(O)CCCCC1CCSS1,-2.486
O=C(O)c1c(Cl)c(Cl)c(Cl)c2oc3c(Br)c(O)c(Br)cc3c(=O)c12,-2.485
CC(C)COS(C)(=O)=O,-2.485
CC(C)C(N)C(=O)O,-2.484
Cc1ccccc1[N+](=O)[O-],-2.482
Cc1ccccc1[NH+]([O-])O,-2.482
O=C(O)CS,-2.481
O=NN1CCC=C(C(=O)O)C1,-2.481
O=C(O)CC=[N+]([O-])O,-2.48
COC(=O)C1=C(C)C(C)(O)OC1=O,-2.479
c1ccc2c(c1)c1ccccc1c1cc3cnccc3cc21,-2.478
O=C(O)c1ccc(/C=N/n2nnc3c4ccccc4nc-3c2O)cc1,-2.476
COP(=S)(OC)OC,-2.475
CC(O)C(=O)NCCO,-2.475
CCCCN(CC(=O)CC)N=O,-2.474
O=C(O)C=Cc1ccccc1[N+](=O)[O-],-2.473
Nc1cc(S(=O)(=O)O)c2cccc(S(=O)(=O)O)c2c1,-2.472
O=[N+]([O-])c1ccccc1Cl,-2.471
[O-][NH+](O)c1ccccc1Cl,-2.471
CCCCC/C=C/C/C=C/CCCCCCCC(=O)O,-2.47
CC1(O)CC2CCC1(C)C2(C)C,-2.468
Oc1nc(Cl)nc(Cl)n1,-2.467
CCCC(=O)Cl,-2.467
COc1ccc2c(cc3c4c(cc5c(c42)OCO5)CCN3C)c1OC,-2.466
CCCCCCCCCCC=CC1CC(=O)OC1=O,-2.464
CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(CSC(=O)c3ccco3)CSC12)c1csc(N)n1,-2.463
O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31,-2.462
CCCC[C@@H](CC)COC(=O)CCCCC(=O)OC[C@H](CC)CCCC,-2.461
